rate,min_range,status,year,max_range
0.4,929309.0476,head,1922,956641.6667
0.41,956641.6667,head,1922,983974.2857
0.42,983974.2857,head,1922,1011306.905
0.43,1011306.905,head,1922,1038639.524
0.44,1038639.524,head,1922,1065972.143
0.45,1065972.143,head,1922,1093304.762
0.46,1093304.762,head,1922,1120637.381
0.47,1120637.381,head,1922,1147970.0
0.48,1147970.0,head,1922,1175302.619
0.49,1175302.619,head,1922,1202635.238
0.5,1202635.238,head,1922,1229967.857
0.51,1229967.857,head,1922,1257300.476
0.52,1257300.476,head,1922,1284633.095
0.53,1284633.095,head,1922,1311965.714
0.54,1311965.714,head,1922,1339298.333
0.55,1339298.333,head,1922,1366630.952
0.56,1366630.952,head,1922,2049946.429
0.57,2049946.429,head,1922,2733261.905
0.58,2733261.905,head,1922,
0.04,0.0,married,1921,51305.92179
0.08,51305.92179,married,1921,64132.40223
0.09,64132.40223,married,1921,76958.88268
0.1,76958.88268,married,1921,102611.8436
0.11,102611.8436,married,1921,128264.8045
0.12,128264.8045,married,1921,153917.7654
0.13,153917.7654,married,1921,179570.7263
0.14,179570.7263,married,1921,205223.6872
0.15,205223.6872,married,1921,230876.648
0.16,230876.648,married,1921,256529.6089
0.17,256529.6089,married,1921,282182.5698
0.18,282182.5698,married,1921,307835.5307
0.19,307835.5307,married,1921,333488.4916
0.2,333488.4916,married,1921,359141.4525
0.21,359141.4525,married,1921,384794.4134
0.22,384794.4134,married,1921,410447.3743
0.23,410447.3743,married,1921,436100.3352
0.24,436100.3352,married,1921,461753.2961
0.25,461753.2961,married,1921,487406.257
0.26,487406.257,married,1921,513059.2179
0.27,513059.2179,married,1921,538712.1788
0.28,538712.1788,married,1921,564365.1397
0.29,564365.1397,married,1921,590018.1006
0.3,590018.1006,married,1921,615671.0615
0.31,615671.0615,married,1921,641324.0223
0.32,641324.0223,married,1921,666976.9832
0.33,666976.9832,married,1921,692629.9441
0.34,692629.9441,married,1921,718282.905
0.35,718282.905,married,1921,743935.8659
0.36,743935.8659,married,1921,769588.8268
0.37,769588.8268,married,1921,795241.7877
0.38,795241.7877,married,1921,820894.7486
0.39,820894.7486,married,1921,846547.7095
0.4,846547.7095,married,1921,872200.6704
0.41,872200.6704,married,1921,897853.6313
0.42,897853.6313,married,1921,923506.5922
0.43,923506.5922,married,1921,949159.5531
0.44,949159.5531,married,1921,974812.514
0.45,974812.514,married,1921,1000465.475
0.46,1000465.475,married,1921,1026118.436
0.47,1026118.436,married,1921,1051771.397
0.48,1051771.397,married,1921,1077424.358
0.49,1077424.358,married,1921,1103077.318
0.5,1103077.318,married,1921,1128730.279
0.51,1128730.279,married,1921,1154383.24
0.52,1154383.24,married,1921,1180036.201
0.53,1180036.201,married,1921,1205689.162
0.54,1205689.162,married,1921,1231342.123
0.55,1231342.123,married,1921,1256995.084
0.56,1256995.084,married,1921,1282648.045
0.6,1282648.045,married,1921,1923972.067
0.64,1923972.067,married,1921,2565296.089
0.68,2565296.089,married,1921,3847944.134
0.71,3847944.134,married,1921,6413240.223
0.72,6413240.223,married,1921,12826480.45
0.73,12826480.45,married,1921,
0.04,0.0,married_sep,1921,51305.92179
0.08,51305.92179,married_sep,1921,64132.40223
0.09,64132.40223,married_sep,1921,76958.88268
0.1,76958.88268,married_sep,1921,102611.8436
0.11,102611.8436,married_sep,1921,128264.8045
0.12,128264.8045,married_sep,1921,153917.7654
0.13,153917.7654,married_sep,1921,179570.7263
0.14,179570.7263,married_sep,1921,205223.6872
0.15,205223.6872,married_sep,1921,230876.648
0.16,230876.648,married_sep,1921,256529.6089
0.17,256529.6089,married_sep,1921,282182.5698
0.18,282182.5698,married_sep,1921,307835.5307
0.19,307835.5307,married_sep,1921,333488.4916
0.2,333488.4916,married_sep,1921,359141.4525
0.21,359141.4525,married_sep,1921,384794.4134
0.22,384794.4134,married_sep,1921,410447.3743
0.23,410447.3743,married_sep,1921,436100.3352
0.24,436100.3352,married_sep,1921,461753.2961
0.25,461753.2961,married_sep,1921,487406.257
0.26,487406.257,married_sep,1921,513059.2179
0.27,513059.2179,married_sep,1921,538712.1788
0.28,538712.1788,married_sep,1921,564365.1397
0.29,564365.1397,married_sep,1921,590018.1006
0.3,590018.1006,married_sep,1921,615671.0615
0.31,615671.0615,married_sep,1921,641324.0223
0.32,641324.0223,married_sep,1921,666976.9832
0.33,666976.9832,married_sep,1921,692629.9441
0.34,692629.9441,married_sep,1921,718282.905
0.35,718282.905,married_sep,1921,743935.8659
0.36,743935.8659,married_sep,1921,769588.8268
0.37,769588.8268,married_sep,1921,795241.7877
0.38,795241.7877,married_sep,1921,820894.7486
0.39,820894.7486,married_sep,1921,846547.7095
0.4,846547.7095,married_sep,1921,872200.6704
0.41,872200.6704,married_sep,1921,897853.6313
0.42,897853.6313,married_sep,1921,923506.5922
0.43,923506.5922,married_sep,1921,949159.5531
0.44,949159.5531,married_sep,1921,974812.514
0.45,974812.514,married_sep,1921,1000465.475
0.46,1000465.475,married_sep,1921,1026118.436
0.47,1026118.436,married_sep,1921,1051771.397
0.48,1051771.397,married_sep,1921,1077424.358
0.49,1077424.358,married_sep,1921,1103077.318
0.5,1103077.318,married_sep,1921,1128730.279
0.51,1128730.279,married_sep,1921,1154383.24
0.52,1154383.24,married_sep,1921,1180036.201
0.53,1180036.201,married_sep,1921,1205689.162
0.54,1205689.162,married_sep,1921,1231342.123
0.55,1231342.123,married_sep,1921,1256995.084
0.56,1256995.084,married_sep,1921,1282648.045
0.6,1282648.045,married_sep,1921,1923972.067
0.64,1923972.067,married_sep,1921,2565296.089
0.68,2565296.089,married_sep,1921,3847944.134
0.71,3847944.134,married_sep,1921,6413240.223
0.72,6413240.223,married_sep,1921,12826480.45
0.73,12826480.45,married_sep,1921,
0.04,0.0,single,1921,51305.92179
0.08,51305.92179,single,1921,64132.40223
0.09,64132.40223,single,1921,76958.88268
0.1,76958.88268,single,1921,102611.8436
0.11,102611.8436,single,1921,128264.8045
0.12,128264.8045,single,1921,153917.7654
0.13,153917.7654,single,1921,179570.7263
0.14,179570.7263,single,1921,205223.6872
0.15,205223.6872,single,1921,230876.648
0.16,230876.648,single,1921,256529.6089
0.17,256529.6089,single,1921,282182.5698
0.18,282182.5698,single,1921,307835.5307
0.19,307835.5307,single,1921,333488.4916
0.2,333488.4916,single,1921,359141.4525
0.21,359141.4525,single,1921,384794.4134
0.22,384794.4134,single,1921,410447.3743
0.23,410447.3743,single,1921,436100.3352
0.24,436100.3352,single,1921,461753.2961
0.25,461753.2961,single,1921,487406.257
0.26,487406.257,single,1921,513059.2179
0.27,513059.2179,single,1921,538712.1788
0.28,538712.1788,single,1921,564365.1397
0.29,564365.1397,single,1921,590018.1006
0.3,590018.1006,single,1921,615671.0615
0.31,615671.0615,single,1921,641324.0223
0.32,641324.0223,single,1921,666976.9832
0.33,666976.9832,single,1921,692629.9441
0.34,692629.9441,single,1921,718282.905
0.35,718282.905,single,1921,743935.8659
0.36,743935.8659,single,1921,769588.8268
0.37,769588.8268,single,1921,795241.7877
0.38,795241.7877,single,1921,820894.7486
0.39,820894.7486,single,1921,846547.7095
0.4,846547.7095,single,1921,872200.6704
0.41,872200.6704,single,1921,897853.6313
0.42,897853.6313,single,1921,923506.5922
0.43,923506.5922,single,1921,949159.5531
0.44,949159.5531,single,1921,974812.514
0.45,974812.514,single,1921,1000465.475
0.46,1000465.475,single,1921,1026118.436
0.47,1026118.436,single,1921,1051771.397
0.48,1051771.397,single,1921,1077424.358
0.49,1077424.358,single,1921,1103077.318
0.5,1103077.318,single,1921,1128730.279
0.51,1128730.279,single,1921,1154383.24
0.52,1154383.24,single,1921,1180036.201
0.53,1180036.201,single,1921,1205689.162
0.54,1205689.162,single,1921,1231342.123
0.55,1231342.123,single,1921,1256995.084
0.56,1256995.084,single,1921,1282648.045
0.6,1282648.045,single,1921,1923972.067
0.64,1923972.067,single,1921,2565296.089
0.68,2565296.089,single,1921,3847944.134
0.71,3847944.134,single,1921,6413240.223
0.72,6413240.223,single,1921,12826480.45
0.73,12826480.45,single,1921,
0.04,0.0,head,1921,51305.92179
0.08,51305.92179,head,1921,64132.40223
0.09,64132.40223,head,1921,76958.88268
0.1,76958.88268,head,1921,102611.8436
0.11,102611.8436,head,1921,128264.8045
0.12,128264.8045,head,1921,153917.7654
0.13,153917.7654,head,1921,179570.7263
0.14,179570.7263,head,1921,205223.6872
0.15,205223.6872,head,1921,230876.648
0.16,230876.648,head,1921,256529.6089
0.17,256529.6089,head,1921,282182.5698
0.18,282182.5698,head,1921,307835.5307
0.19,307835.5307,head,1921,333488.4916
0.2,333488.4916,head,1921,359141.4525
0.21,359141.4525,head,1921,384794.4134
0.22,384794.4134,head,1921,410447.3743
0.23,410447.3743,head,1921,436100.3352
0.24,436100.3352,head,1921,461753.2961
0.25,461753.2961,head,1921,487406.257
0.26,487406.257,head,1921,513059.2179
0.27,513059.2179,head,1921,538712.1788
0.28,538712.1788,head,1921,564365.1397
0.29,564365.1397,head,1921,590018.1006
0.3,590018.1006,head,1921,615671.0615
0.31,615671.0615,head,1921,641324.0223
0.32,641324.0223,head,1921,666976.9832
0.33,666976.9832,head,1921,692629.9441
0.34,692629.9441,head,1921,718282.905
0.35,718282.905,head,1921,743935.8659
0.36,743935.8659,head,1921,769588.8268
0.37,769588.8268,head,1921,795241.7877
0.38,795241.7877,head,1921,820894.7486
0.39,820894.7486,head,1921,846547.7095
0.4,846547.7095,head,1921,872200.6704
0.41,872200.6704,head,1921,897853.6313
0.42,897853.6313,head,1921,923506.5922
0.43,923506.5922,head,1921,949159.5531
0.44,949159.5531,head,1921,974812.514
0.45,974812.514,head,1921,1000465.475
0.46,1000465.475,head,1921,1026118.436
0.47,1026118.436,head,1921,1051771.397
0.48,1051771.397,head,1921,1077424.358
0.49,1077424.358,head,1921,1103077.318
0.5,1103077.318,head,1921,1128730.279
0.51,1128730.279,head,1921,1154383.24
0.52,1154383.24,head,1921,1180036.201
0.53,1180036.201,head,1921,1205689.162
0.54,1205689.162,head,1921,1231342.123
0.55,1231342.123,head,1921,1256995.084
0.56,1256995.084,head,1921,1282648.045
0.6,1282648.045,head,1921,1923972.067
0.64,1923972.067,head,1921,2565296.089
0.68,2565296.089,head,1921,3847944.134
0.71,3847944.134,head,1921,6413240.223
0.72,6413240.223,head,1921,12826480.45
0.73,12826480.45,head,1921,
0.04,0.0,married,1920,45918.8
0.08,45918.8,married,1920,57398.5
0.09,57398.5,married,1920,68878.2
0.1,68878.2,married,1920,91837.6
0.11,91837.6,married,1920,114797.0
0.12,114797.0,married,1920,137756.4
0.13,137756.4,married,1920,160715.8
0.14,160715.8,married,1920,183675.2
0.15,183675.2,married,1920,206634.6
0.16,206634.6,married,1920,229594.0
0.17,229594.0,married,1920,252553.4
0.18,252553.4,married,1920,275512.8
0.19,275512.8,married,1920,298472.2
0.2,298472.2,married,1920,321431.6
0.21,321431.6,married,1920,344391.0
0.22,344391.0,married,1920,367350.4
0.23,367350.4,married,1920,390309.8
0.24,390309.8,married,1920,413269.2
0.25,413269.2,married,1920,436228.6
0.26,436228.6,married,1920,459188.0
0.27,459188.0,married,1920,482147.4
0.28,482147.4,married,1920,505106.8
0.29,505106.8,married,1920,528066.2
0.3,528066.2,married,1920,551025.6
0.31,551025.6,married,1920,573985.0
0.32,573985.0,married,1920,596944.4
0.33,596944.4,married,1920,619903.8
0.34,619903.8,married,1920,642863.2
0.35,642863.2,married,1920,665822.6
0.36,665822.6,married,1920,688782.0
0.37,688782.0,married,1920,711741.4
0.38,711741.4,married,1920,734700.8
0.39,734700.8,married,1920,757660.2
0.4,757660.2,married,1920,780619.6
0.41,780619.6,married,1920,803579.0
0.42,803579.0,married,1920,826538.4
0.43,826538.4,married,1920,849497.8
0.44,849497.8,married,1920,872457.2
0.45,872457.2,married,1920,895416.6
0.46,895416.6,married,1920,918376.0
0.47,918376.0,married,1920,941335.4
0.48,941335.4,married,1920,964294.8
0.49,964294.8,married,1920,987254.2
0.5,987254.2,married,1920,1010213.6
0.51,1010213.6,married,1920,1033173.0
0.52,1033173.0,married,1920,1056132.4
0.53,1056132.4,married,1920,1079091.8
0.54,1079091.8,married,1920,1102051.2
0.55,1102051.2,married,1920,1125010.6
0.56,1125010.6,married,1920,1147970.0
0.6,1147970.0,married,1920,1721955.0
0.64,1721955.0,married,1920,2295940.0
0.68,2295940.0,married,1920,3443910.0
0.71,3443910.0,married,1920,5739850.0
0.72,5739850.0,married,1920,11479700.0
0.73,11479700.0,married,1920,
0.04,0.0,married_sep,1920,45918.8
0.08,45918.8,married_sep,1920,57398.5
0.09,57398.5,married_sep,1920,68878.2
0.1,68878.2,married_sep,1920,91837.6
0.11,91837.6,married_sep,1920,114797.0
0.12,114797.0,married_sep,1920,137756.4
0.13,137756.4,married_sep,1920,160715.8
0.14,160715.8,married_sep,1920,183675.2
0.15,183675.2,married_sep,1920,206634.6
0.16,206634.6,married_sep,1920,229594.0
0.17,229594.0,married_sep,1920,252553.4
0.18,252553.4,married_sep,1920,275512.8
0.19,275512.8,married_sep,1920,298472.2
0.2,298472.2,married_sep,1920,321431.6
0.21,321431.6,married_sep,1920,344391.0
0.22,344391.0,married_sep,1920,367350.4
0.23,367350.4,married_sep,1920,390309.8
0.24,390309.8,married_sep,1920,413269.2
0.25,413269.2,married_sep,1920,436228.6
0.26,436228.6,married_sep,1920,459188.0
0.27,459188.0,married_sep,1920,482147.4
0.28,482147.4,married_sep,1920,505106.8
0.29,505106.8,married_sep,1920,528066.2
0.3,528066.2,married_sep,1920,551025.6
0.31,551025.6,married_sep,1920,573985.0
0.32,573985.0,married_sep,1920,596944.4
0.33,596944.4,married_sep,1920,619903.8
0.34,619903.8,married_sep,1920,642863.2
0.35,642863.2,married_sep,1920,665822.6
0.36,665822.6,married_sep,1920,688782.0
0.37,688782.0,married_sep,1920,711741.4
0.38,711741.4,married_sep,1920,734700.8
0.39,734700.8,married_sep,1920,757660.2
0.4,757660.2,married_sep,1920,780619.6
0.41,780619.6,married_sep,1920,803579.0
0.42,803579.0,married_sep,1920,826538.4
0.43,826538.4,married_sep,1920,849497.8
0.44,849497.8,married_sep,1920,872457.2
0.45,872457.2,married_sep,1920,895416.6
0.46,895416.6,married_sep,1920,918376.0
0.47,918376.0,married_sep,1920,941335.4
0.48,941335.4,married_sep,1920,964294.8
0.49,964294.8,married_sep,1920,987254.2
0.5,987254.2,married_sep,1920,1010213.6
0.51,1010213.6,married_sep,1920,1033173.0
0.52,1033173.0,married_sep,1920,1056132.4
0.53,1056132.4,married_sep,1920,1079091.8
0.54,1079091.8,married_sep,1920,1102051.2
0.55,1102051.2,married_sep,1920,1125010.6
0.56,1125010.6,married_sep,1920,1147970.0
0.6,1147970.0,married_sep,1920,1721955.0
0.64,1721955.0,married_sep,1920,2295940.0
0.68,2295940.0,married_sep,1920,3443910.0
0.71,3443910.0,married_sep,1920,5739850.0
0.72,5739850.0,married_sep,1920,11479700.0
0.73,11479700.0,married_sep,1920,
0.04,0.0,single,1920,45918.8
0.08,45918.8,single,1920,57398.5
0.09,57398.5,single,1920,68878.2
0.1,68878.2,single,1920,91837.6
0.11,91837.6,single,1920,114797.0
0.12,114797.0,single,1920,137756.4
0.13,137756.4,single,1920,160715.8
0.14,160715.8,single,1920,183675.2
0.15,183675.2,single,1920,206634.6
0.16,206634.6,single,1920,229594.0
0.17,229594.0,single,1920,252553.4
0.18,252553.4,single,1920,275512.8
0.19,275512.8,single,1920,298472.2
0.2,298472.2,single,1920,321431.6
0.21,321431.6,single,1920,344391.0
0.22,344391.0,single,1920,367350.4
0.23,367350.4,single,1920,390309.8
0.24,390309.8,single,1920,413269.2
0.25,413269.2,single,1920,436228.6
0.26,436228.6,single,1920,459188.0
0.27,459188.0,single,1920,482147.4
0.28,482147.4,single,1920,505106.8
0.29,505106.8,single,1920,528066.2
0.3,528066.2,single,1920,551025.6
0.31,551025.6,single,1920,573985.0
0.32,573985.0,single,1920,596944.4
0.33,596944.4,single,1920,619903.8
0.34,619903.8,single,1920,642863.2
0.35,642863.2,single,1920,665822.6
0.36,665822.6,single,1920,688782.0
0.37,688782.0,single,1920,711741.4
0.38,711741.4,single,1920,734700.8
0.39,734700.8,single,1920,757660.2
0.4,757660.2,single,1920,780619.6
0.41,780619.6,single,1920,803579.0
0.42,803579.0,single,1920,826538.4
0.43,826538.4,single,1920,849497.8
0.44,849497.8,single,1920,872457.2
0.45,872457.2,single,1920,895416.6
0.46,895416.6,single,1920,918376.0
0.47,918376.0,single,1920,941335.4
0.48,941335.4,single,1920,964294.8
0.49,964294.8,single,1920,987254.2
0.5,987254.2,single,1920,1010213.6
0.51,1010213.6,single,1920,1033173.0
0.52,1033173.0,single,1920,1056132.4
0.53,1056132.4,single,1920,1079091.8
0.54,1079091.8,single,1920,1102051.2
0.55,1102051.2,single,1920,1125010.6
0.56,1125010.6,single,1920,1147970.0
0.6,1147970.0,single,1920,1721955.0
0.64,1721955.0,single,1920,2295940.0
0.68,2295940.0,single,1920,3443910.0
0.71,3443910.0,single,1920,5739850.0
0.72,5739850.0,single,1920,11479700.0
0.73,11479700.0,single,1920,
0.04,0.0,head,1920,45918.8
0.08,45918.8,head,1920,57398.5
0.09,57398.5,head,1920,68878.2
0.1,68878.2,head,1920,91837.6
0.11,91837.6,head,1920,114797.0
0.12,114797.0,head,1920,137756.4
0.13,137756.4,head,1920,160715.8
0.14,160715.8,head,1920,183675.2
0.15,183675.2,head,1920,206634.6
0.16,206634.6,head,1920,229594.0
0.17,229594.0,head,1920,252553.4
0.18,252553.4,head,1920,275512.8
0.19,275512.8,head,1920,298472.2
0.2,298472.2,head,1920,321431.6
0.21,321431.6,head,1920,344391.0
0.22,344391.0,head,1920,367350.4
0.23,367350.4,head,1920,390309.8
0.24,390309.8,head,1920,413269.2
0.25,413269.2,head,1920,436228.6
0.26,436228.6,head,1920,459188.0
0.27,459188.0,head,1920,482147.4
0.28,482147.4,head,1920,505106.8
0.29,505106.8,head,1920,528066.2
0.3,528066.2,head,1920,551025.6
0.31,551025.6,head,1920,573985.0
0.32,573985.0,head,1920,596944.4
0.33,596944.4,head,1920,619903.8
0.34,619903.8,head,1920,642863.2
0.35,642863.2,head,1920,665822.6
0.36,665822.6,head,1920,688782.0
0.37,688782.0,head,1920,711741.4
0.38,711741.4,head,1920,734700.8
0.39,734700.8,head,1920,757660.2
0.4,757660.2,head,1920,780619.6
0.41,780619.6,head,1920,803579.0
0.42,803579.0,head,1920,826538.4
0.43,826538.4,head,1920,849497.8
0.44,849497.8,head,1920,872457.2
0.45,872457.2,head,1920,895416.6
0.46,895416.6,head,1920,918376.0
0.47,918376.0,head,1920,941335.4
0.48,941335.4,head,1920,964294.8
0.49,964294.8,head,1920,987254.2
0.5,987254.2,head,1920,1010213.6
0.51,1010213.6,head,1920,1033173.0
0.52,1033173.0,head,1920,1056132.4
0.53,1056132.4,head,1920,1079091.8
0.54,1079091.8,head,1920,1102051.2
0.55,1102051.2,head,1920,1125010.6
0.56,1125010.6,head,1920,1147970.0
0.6,1147970.0,head,1920,1721955.0
0.64,1721955.0,head,1920,2295940.0
0.68,2295940.0,head,1920,3443910.0
0.71,3443910.0,head,1920,5739850.0
0.72,5739850.0,head,1920,11479700.0
0.73,11479700.0,head,1920,
0.04,0.0,married,1919,53085.31792
0.08,53085.31792,married,1919,66356.6474
0.09,66356.6474,married,1919,79627.97688
0.1,79627.97688,married,1919,106170.6358
0.11,106170.6358,married,1919,132713.2948
0.12,132713.2948,married,1919,159255.9538
0.13,159255.9538,married,1919,185798.6127
0.14,185798.6127,married,1919,212341.2717
0.15,212341.2717,married,1919,238883.9306
0.16,238883.9306,married,1919,265426.5896
0.17,265426.5896,married,1919,291969.2486
0.18,291969.2486,married,1919,318511.9075
0.19,318511.9075,married,1919,345054.5665
0.2,345054.5665,married,1919,371597.2254
0.21,371597.2254,married,1919,398139.8844
0.22,398139.8844,married,1919,424682.5434
0.23,424682.5434,married,1919,451225.2023
0.24,451225.2023,married,1919,477767.8613
0.25,477767.8613,married,1919,504310.5202
0.26,504310.5202,married,1919,530853.1792
0.27,530853.1792,married,1919,557395.8382
0.28,557395.8382,married,1919,583938.4971
0.29,583938.4971,married,1919,610481.1561
0.3,610481.1561,married,1919,637023.815
0.31,637023.815,married,1919,663566.474
0.32,663566.474,married,1919,690109.1329
0.33,690109.1329,married,1919,716651.7919
0.34,716651.7919,married,1919,743194.4509
0.35,743194.4509,married,1919,769737.1098
0.36,769737.1098,married,1919,796279.7688
0.37,796279.7688,married,1919,822822.4277
0.38,822822.4277,married,1919,849365.0867
0.39,849365.0867,married,1919,875907.7457
0.4,875907.7457,married,1919,902450.4046
0.41,902450.4046,married,1919,928993.0636
0.42,928993.0636,married,1919,955535.7225
0.43,955535.7225,married,1919,982078.3815
0.44,982078.3815,married,1919,1008621.04
0.45,1008621.04,married,1919,1035163.699
0.46,1035163.699,married,1919,1061706.358
0.47,1061706.358,married,1919,1088249.017
0.48,1088249.017,married,1919,1114791.676
0.49,1114791.676,married,1919,1141334.335
0.5,1141334.335,married,1919,1167876.994
0.51,1167876.994,married,1919,1194419.653
0.52,1194419.653,married,1919,1220962.312
0.53,1220962.312,married,1919,1247504.971
0.54,1247504.971,married,1919,1274047.63
0.55,1274047.63,married,1919,1300590.289
0.56,1300590.289,married,1919,1327132.948
0.6,1327132.948,married,1919,1990699.422
0.64,1990699.422,married,1919,2654265.896
0.68,2654265.896,married,1919,3981398.844
0.71,3981398.844,married,1919,6635664.74
0.72,6635664.74,married,1919,13271329.48
0.73,13271329.48,married,1919,
0.04,0.0,married_sep,1919,53085.31792
0.08,53085.31792,married_sep,1919,66356.6474
0.09,66356.6474,married_sep,1919,79627.97688
0.1,79627.97688,married_sep,1919,106170.6358
0.11,106170.6358,married_sep,1919,132713.2948
0.12,132713.2948,married_sep,1919,159255.9538
0.13,159255.9538,married_sep,1919,185798.6127
0.14,185798.6127,married_sep,1919,212341.2717
0.15,212341.2717,married_sep,1919,238883.9306
0.16,238883.9306,married_sep,1919,265426.5896
0.17,265426.5896,married_sep,1919,291969.2486
0.18,291969.2486,married_sep,1919,318511.9075
0.19,318511.9075,married_sep,1919,345054.5665
0.2,345054.5665,married_sep,1919,371597.2254
0.21,371597.2254,married_sep,1919,398139.8844
0.22,398139.8844,married_sep,1919,424682.5434
0.23,424682.5434,married_sep,1919,451225.2023
0.24,451225.2023,married_sep,1919,477767.8613
0.25,477767.8613,married_sep,1919,504310.5202
0.26,504310.5202,married_sep,1919,530853.1792
0.27,530853.1792,married_sep,1919,557395.8382
0.28,557395.8382,married_sep,1919,583938.4971
0.29,583938.4971,married_sep,1919,610481.1561
0.3,610481.1561,married_sep,1919,637023.815
0.31,637023.815,married_sep,1919,663566.474
0.32,663566.474,married_sep,1919,690109.1329
0.33,690109.1329,married_sep,1919,716651.7919
0.34,716651.7919,married_sep,1919,743194.4509
0.35,743194.4509,married_sep,1919,769737.1098
0.36,769737.1098,married_sep,1919,796279.7688
0.37,796279.7688,married_sep,1919,822822.4277
0.38,822822.4277,married_sep,1919,849365.0867
0.39,849365.0867,married_sep,1919,875907.7457
0.4,875907.7457,married_sep,1919,902450.4046
0.41,902450.4046,married_sep,1919,928993.0636
0.42,928993.0636,married_sep,1919,955535.7225
0.43,955535.7225,married_sep,1919,982078.3815
0.44,982078.3815,married_sep,1919,1008621.04
0.45,1008621.04,married_sep,1919,1035163.699
0.46,1035163.699,married_sep,1919,1061706.358
0.47,1061706.358,married_sep,1919,1088249.017
0.48,1088249.017,married_sep,1919,1114791.676
0.49,1114791.676,married_sep,1919,1141334.335
0.5,1141334.335,married_sep,1919,1167876.994
0.51,1167876.994,married_sep,1919,1194419.653
0.52,1194419.653,married_sep,1919,1220962.312
0.53,1220962.312,married_sep,1919,1247504.971
0.54,1247504.971,married_sep,1919,1274047.63
0.55,1274047.63,married_sep,1919,1300590.289
0.56,1300590.289,married_sep,1919,1327132.948
0.6,1327132.948,married_sep,1919,1990699.422
0.64,1990699.422,married_sep,1919,2654265.896
0.68,2654265.896,married_sep,1919,3981398.844
0.71,3981398.844,married_sep,1919,6635664.74
0.72,6635664.74,married_sep,1919,13271329.48
0.73,13271329.48,married_sep,1919,
0.04,0.0,single,1919,53085.31792
0.08,53085.31792,single,1919,66356.6474
0.09,66356.6474,single,1919,79627.97688
0.1,79627.97688,single,1919,106170.6358
0.11,106170.6358,single,1919,132713.2948
0.12,132713.2948,single,1919,159255.9538
0.13,159255.9538,single,1919,185798.6127
0.14,185798.6127,single,1919,212341.2717
0.15,212341.2717,single,1919,238883.9306
0.16,238883.9306,single,1919,265426.5896
0.17,265426.5896,single,1919,291969.2486
0.18,291969.2486,single,1919,318511.9075
0.19,318511.9075,single,1919,345054.5665
0.2,345054.5665,single,1919,371597.2254
0.21,371597.2254,single,1919,398139.8844
0.22,398139.8844,single,1919,424682.5434
0.23,424682.5434,single,1919,451225.2023
0.24,451225.2023,single,1919,477767.8613
0.25,477767.8613,single,1919,504310.5202
0.26,504310.5202,single,1919,530853.1792
0.27,530853.1792,single,1919,557395.8382
0.28,557395.8382,single,1919,583938.4971
0.29,583938.4971,single,1919,610481.1561
0.3,610481.1561,single,1919,637023.815
0.31,637023.815,single,1919,663566.474
0.32,663566.474,single,1919,690109.1329
0.33,690109.1329,single,1919,716651.7919
0.34,716651.7919,single,1919,743194.4509
0.35,743194.4509,single,1919,769737.1098
0.36,769737.1098,single,1919,796279.7688
0.37,796279.7688,single,1919,822822.4277
0.38,822822.4277,single,1919,849365.0867
0.39,849365.0867,single,1919,875907.7457
0.4,875907.7457,single,1919,902450.4046
0.41,902450.4046,single,1919,928993.0636
0.42,928993.0636,single,1919,955535.7225
0.43,955535.7225,single,1919,982078.3815
0.44,982078.3815,single,1919,1008621.04
0.45,1008621.04,single,1919,1035163.699
0.46,1035163.699,single,1919,1061706.358
0.47,1061706.358,single,1919,1088249.017
0.48,1088249.017,single,1919,1114791.676
0.49,1114791.676,single,1919,1141334.335
0.5,1141334.335,single,1919,1167876.994
0.51,1167876.994,single,1919,1194419.653
0.52,1194419.653,single,1919,1220962.312
0.53,1220962.312,single,1919,1247504.971
0.54,1247504.971,single,1919,1274047.63
0.55,1274047.63,single,1919,1300590.289
0.56,1300590.289,single,1919,1327132.948
0.6,1327132.948,single,1919,1990699.422
0.64,1990699.422,single,1919,2654265.896
0.68,2654265.896,single,1919,3981398.844
0.71,3981398.844,single,1919,6635664.74
0.72,6635664.74,single,1919,13271329.48
0.73,13271329.48,single,1919,
0.04,0.0,head,1919,53085.31792
0.08,53085.31792,head,1919,66356.6474
0.09,66356.6474,head,1919,79627.97688
0.1,79627.97688,head,1919,106170.6358
0.11,106170.6358,head,1919,132713.2948
0.12,132713.2948,head,1919,159255.9538
0.13,159255.9538,head,1919,185798.6127
0.14,185798.6127,head,1919,212341.2717
0.15,212341.2717,head,1919,238883.9306
0.16,238883.9306,head,1919,265426.5896
0.17,265426.5896,head,1919,291969.2486
0.18,291969.2486,head,1919,318511.9075
0.19,318511.9075,head,1919,345054.5665
0.2,345054.5665,head,1919,371597.2254
0.21,371597.2254,head,1919,398139.8844
0.22,398139.8844,head,1919,424682.5434
0.23,424682.5434,head,1919,451225.2023
0.24,451225.2023,head,1919,477767.8613
0.25,477767.8613,head,1919,504310.5202
0.26,504310.5202,head,1919,530853.1792
0.27,530853.1792,head,1919,557395.8382
0.28,557395.8382,head,1919,583938.4971
0.29,583938.4971,head,1919,610481.1561
0.3,610481.1561,head,1919,637023.815
0.31,637023.815,head,1919,663566.474
0.32,663566.474,head,1919,690109.1329
0.33,690109.1329,head,1919,716651.7919
0.34,716651.7919,head,1919,743194.4509
0.35,743194.4509,head,1919,769737.1098
